,X_centroid,Y_centroid,Hoechst,AF1,CD31,Ki-67,AF2,CD163,CD20,CD4,CD8a,CD68,PD-L1,FOXP3,E-Cadherin,PD-1,CD45,Pan-CK,SMA,Cell type
90342,2066.0,4976.9,6365.748,1605.624,649.6439,426.4491,504.7878,302.2543,536.3164,352.0794,290.335,254.8635,331.3672,264.9442,246.7519,290.3474,603.2482,226.4243,284.9256,Others
90343,2073.1,4975.7,11561.7422,1621.8453,874.9963,430.6096,505.7164,320.3775,1569.3149,353.0958,300.4991,266.9742,333.6225,256.9079,245.1271,274.5746,1014.0921,226.3517,440.523,CD20+
90344,1948.4,4978.7,13896.7715,1470.8374,391.6092,396.4828,469.0345,288.11,3221.0017,367.6847,307.0,251.33,316.2249,262.491,246.2693,288.2151,1886.1855,223.5977,297.5452,CD20+
90345,1959.1,4974.5,16107.8818,1279.8552,371.9298,370.3728,434.7105,271.6009,2367.7896,577.9781,284.614,261.2632,309.3509,270.7325,236.114,313.4605,1714.0044,218.9123,285.5526,CD20+
90346,1970.6,4974.4,16840.1562,1379.1478,394.3478,398.1348,462.0522,287.6522,2852.8262,421.3913,410.3478,255.7217,311.1783,257.6609,242.9435,299.2652,1939.3435,225.4609,283.6696,CD20+
90348,1965.7,4975.2,15843.0645,1379.9969,386.2068,378.3982,449.3673,328.8179,3216.0925,468.5154,300.4043,327.9383,302.0587,255.0556,243.7623,291.4969,1673.3673,232.7562,291.9568,CD20+
90349,1998.1,4975.1,15274.4385,1343.4,380.793,392.4632,456.4351,277.0281,1887.4562,436.0877,293.7193,254.3649,299.586,253.8632,245.4597,282.3018,1181.1333,236.407,286.3544,CD20+
90350,1980.0,4975.0,8578.0732,1429.733,365.9272,403.5631,474.1214,378.5534,1096.0098,913.4321,767.6407,307.2476,330.9466,248.5291,241.1505,321.4466,1779.199,220.6311,291.6942,Others
90351,2029.1,4977.4,6278.5718,1612.6205,679.3688,422.5088,508.1952,290.2961,535.4751,398.3607,291.856,332.5451,332.7268,253.5437,242.0875,279.148,374.9973,224.3526,320.5854,Others
90353,1984.0,4977.0,14892.3096,1293.6222,367.6794,387.1031,444.5801,289.2863,1876.313,778.897,317.9008,249.2672,317.2481,260.9809,240.1488,301.5114,1812.3625,224.8817,285.4886,CD20+ CD4+
90355,1975.5,4975.6,7493.3374,1572.0233,419.657,401.064,480.843,468.4884,3369.7383,637.1628,1505.2325,453.6977,360.0349,253.6919,235.2442,356.4535,2658.814,217.6337,281.1105,Others
90356,2015.0,4976.3,7794.5688,1541.0332,574.4384,422.7583,500.0261,284.3554,1512.5947,384.9716,380.7204,273.5853,294.6991,253.8009,241.0166,282.3128,657.8697,223.3626,388.0877,CD20+
90357,1931.0,4977.9,14198.0352,1291.8655,368.0914,380.7107,427.7766,280.3274,2375.2512,344.0838,294.8985,257.8198,305.8325,262.7259,244.3096,287.3198,1786.3401,226.7208,279.769,CD20+
90359,2020.5,4979.2,7152.6167,1542.9647,1133.4635,424.0282,495.9882,281.5412,726.5341,499.9835,287.7765,588.2847,322.3553,256.8518,235.6306,280.44,496.6188,225.0329,371.3153,CD68+
90362,1990.0,4978.6,12901.8213,1368.5217,370.3285,386.4517,449.3019,285.3527,1333.7609,601.1957,327.9565,256.0411,303.4396,255.4469,243.3454,288.5121,1266.0217,229.5024,285.3068,CD20+
90364,1962.7,4980.1,17224.5488,1401.5656,399.4089,381.0064,451.2077,294.8978,3590.4983,418.2907,299.3387,256.4952,312.3419,260.0224,244.7923,289.0575,2031.2428,230.0607,284.0959,CD20+
90366,2090.9,4979.4,7117.6504,1204.0244,352.8577,342.374,407.2114,1652.0975,2450.9714,505.0366,273.4878,404.5447,331.3374,243.1951,248.561,275.3089,884.8862,225.7439,298.9716,Others
90367,1971.5,4980.4,14955.0078,1436.9578,387.4591,399.5383,465.7757,291.2665,2115.8127,414.2269,322.5805,265.4485,321.409,261.2322,238.8364,287.9578,1415.6833,233.9815,287.3747,CD20+
90371,2005.7,4981.4,11320.0674,1445.7712,382.6497,397.7797,469.6299,280.6978,1392.2712,540.4407,393.6073,253.1271,307.0226,249.4011,241.3079,282.2712,1059.7119,227.0028,285.7203,CD20+
90372,2050.9,4981.3,6091.3423,1266.9813,600.5934,382.7033,443.556,279.8672,447.7137,357.7178,264.7199,375.9938,314.2054,234.3133,240.3817,262.7448,397.8465,225.3963,437.7905,Others
90373,1994.8,4981.2,13517.707,1367.0966,366.5796,397.0909,453.9546,276.0085,1173.2841,692.9886,767.6364,275.1335,311.2273,430.3523,242.625,307.7046,1477.4233,223.0284,289.6023,Others
90374,1979.4,4982.3,12914.041,1377.7484,373.8962,383.8962,451.8836,401.9088,2222.8333,781.2453,327.4402,335.5346,333.5692,253.5692,237.4402,288.0723,1646.8334,227.6226,277.5031,CD20+ CD4+
90375,1974.0,4984.8,14472.8105,1420.726,389.9518,409.9187,450.3373,296.4367,2408.72,739.0512,314.1476,250.3855,329.006,252.9307,241.6807,293.9066,1646.0844,225.8795,290.9879,CD20+ CD4+
90376,1984.7,4982.0,9256.4775,1413.6396,356.3784,387.7928,447.8198,303.5856,2762.3064,952.4775,355.2523,259.3964,314.9189,321.0901,244.0811,302.937,2699.4414,217.0901,271.7477,CD20+ CD4+
90377,2010.9,4982.6,12037.9805,1303.166,379.0463,404.6911,447.2278,273.0309,1000.7297,416.9382,299.166,289.8726,293.2548,249.4633,243.9575,278.4016,694.6757,225.7954,314.61,CD20+
90378,2086.1,4983.4,7796.543,1603.8615,390.3788,389.9677,491.1224,1372.6859,835.9908,887.0046,281.97,957.8176,343.3095,465.0185,243.5912,294.6605,1139.7159,223.1016,330.358,Others
90380,2031.1,4982.5,6462.3999,1423.079,396.0158,398.4,491.4632,273.3053,590.9053,511.9842,272.9263,458.5052,304.4842,243.0421,245.8105,273.6737,647.6158,223.9579,317.8895,Others
90381,1965.6,4985.5,12617.3877,1538.9293,386.0576,405.3115,476.5105,301.0707,3310.2173,685.8534,311.1859,274.6649,312.2932,265.1466,246.123,305.0969,2059.5315,216.5995,287.9503,CD20+
90382,1998.8,4985.2,14604.8037,1411.6403,379.7722,405.4604,457.9976,285.8321,1338.7626,1146.6954,838.5947,285.6019,351.2086,363.9904,246.247,367.9113,2295.3262,213.47,270.7506,Others
90383,2014.3,4985.1,12790.9316,1360.3026,403.1662,416.2671,453.27,279.4332,773.2552,514.0712,280.6558,394.6647,301.4837,270.4421,241.178,267.3739,620.6943,226.1958,319.9941,Others
90386,1943.5,4983.9,9256.126,1388.0725,353.4953,374.1388,434.183,279.9842,2835.7288,364.2177,296.3533,256.0599,324.1293,255.7287,241.6025,282.9969,1360.0914,233.776,276.5331,CD20+
90388,2035.9,4984.3,13926.7295,1350.1061,385.0822,394.191,459.5013,298.6976,903.7878,1430.4749,284.9708,469.1989,373.122,260.5438,244.6233,338.5623,1940.5464,229.1247,288.1751,CD4+
90389,1987.6,4986.0,12129.2783,1429.4493,387.3766,413.4905,469.7785,291.9715,1672.7025,552.2753,1358.3164,261.1551,316.0728,275.0949,237.9684,353.2373,1860.4779,222.1297,274.2848,Others
90391,1934.6,4985.3,11438.4023,1370.9973,353.5767,368.1852,438.4021,284.2302,3389.791,356.672,304.6905,283.3571,309.7513,254.5265,244.2884,282.164,1467.8994,229.3413,292.918,CD20+
90392,2099.2,4986.8,8361.002,1431.2994,373.7356,394.3257,482.6462,309.1086,449.3503,717.4641,265.662,251.8476,303.1594,232.1909,250.4939,270.0403,540.2925,222.0403,302.4028,CD4+
90393,2091.5,4985.8,14888.79,1615.502,407.1067,438.004,505.8024,350.7589,974.1937,805.3873,289.4585,280.9249,323.4308,257.7628,251.7787,298.6759,939.1304,231.0198,300.3044,CD4+
90396,1953.9,4986.4,19644.9023,1313.7458,396.2828,402.7418,441.0738,288.127,1867.4508,863.7254,307.8443,244.1639,313.9836,371.5738,240.0656,278.0287,1993.1229,230.5615,279.9467,CD20+ CD4+
90397,1981.6,4986.1,6925.5166,1554.5333,380.8833,399.775,473.4333,378.9667,2247.0,948.7584,471.95,322.9583,349.575,288.7833,249.6333,341.7083,2223.9417,222.2667,285.35,CD20+ CD4+
90398,1993.2,4985.8,13555.9209,1416.2192,381.5526,403.9825,454.5789,275.807,1163.5264,739.5526,1409.9122,352.0526,321.7632,259.4298,237.2456,384.7281,1933.7106,245.5526,283.3421,Others
90399,2028.1,4987.3,10510.334,1305.9698,381.6235,404.1898,453.9578,284.3223,697.0512,569.7319,273.1385,720.9006,335.9337,242.1777,247.9458,285.8705,709.244,225.8012,306.6807,CD68+
90400,2043.8,4986.5,8234.3691,1306.7156,364.3468,422.9046,446.7908,284.422,878.6275,1184.2275,294.9853,264.3908,339.1394,416.8789,247.0972,311.2844,1585.9248,228.0991,296.5138,CD4+
90401,2066.1,4987.0,7989.9863,1582.4932,890.0238,412.2721,497.1378,287.949,484.8997,361.4898,284.7041,250.665,322.1718,265.8112,245.6854,280.1173,313.0918,222.1718,302.6122,Others
90402,2004.0,4987.6,14195.9707,1295.7881,380.3457,409.3978,451.9777,281.8625,1258.0594,1242.8215,286.4349,313.9071,320.8848,544.4127,247.5799,318.1599,1341.0594,228.9219,291.5428,Others
90403,2018.6,4987.0,9338.1865,1499.2435,392.6696,430.2087,485.7043,279.7,983.5043,445.9087,281.9739,522.2609,295.6261,245.2348,238.9739,284.3913,558.1522,224.1739,364.5869,CD68+
90407,2038.1,4989.2,14906.5801,1353.5604,381.0,493.372,448.2995,291.2464,779.715,1742.1594,300.5604,265.4638,337.1836,327.1932,242.4058,357.2077,2499.2173,225.1787,282.0,CD4+
90408,1939.9,4990.9,13609.4209,1370.1865,374.5566,381.3792,440.9847,289.3242,3610.5459,526.4358,298.4969,333.0398,313.2875,261.7324,248.4281,293.9755,1778.8761,232.448,284.8089,CD20+
90409,2060.6,4990.5,4675.6514,1559.4802,983.3344,417.6878,500.0935,298.748,482.5943,362.8463,277.3423,357.0206,323.9144,239.9556,242.6878,269.8447,354.4469,226.1426,722.6244,Others
90411,1970.3,4990.5,14841.4355,1428.1406,382.7029,389.805,459.6372,291.3401,2643.9229,690.2789,317.8413,259.6644,320.2358,263.619,243.8821,300.7234,1768.9207,222.2766,284.9184,CD20+
90412,2078.7,4992.3,5985.543,1711.4321,1002.4128,436.0137,522.3101,297.6625,602.8118,348.26,289.6203,260.0388,332.8529,247.7628,246.9156,279.6933,329.5268,226.0741,433.6385,Others
90415,1978.9,4990.3,14672.9355,1421.2933,386.0933,411.224,463.1147,289.8587,1538.28,802.3787,320.848,262.408,309.592,374.4027,246.6507,317.9173,1661.832,234.576,283.592,CD20+ CD4+
90417,1958.7,4991.2,11128.6514,1488.1973,416.2931,404.5786,481.6015,537.0804,2372.23,792.2184,302.8084,436.0747,331.1054,262.5057,245.1647,287.3927,1761.3621,225.2586,282.433,CD20+ CD4+
90419,1931.0,4992.3,11918.293,1330.0656,367.4988,378.5527,450.8571,280.7026,1926.384,647.1522,285.0609,700.6487,314.8408,278.2717,244.4052,285.4871,1319.9789,229.6534,290.5269,Others
90420,1987.5,4991.2,9538.9941,1520.9836,378.0598,410.6603,475.6359,353.1033,2046.8098,560.7772,1262.644,290.4022,329.5244,258.0842,242.7201,342.6712,1873.4973,226.4647,274.7989,Others
90421,2034.2,4990.1,20000.4473,1319.421,400.7193,410.6667,447.8772,278.7719,963.9737,1551.772,289.2632,256.2719,340.6491,249.3684,249.9474,312.4298,2158.386,219.6754,292.8421,CD4+
90422,1995.9,4991.8,13544.4658,1539.4423,406.9209,417.3205,491.6111,293.4979,1926.8739,583.3205,951.0256,260.906,316.8504,264.4829,245.7735,322.8398,1833.265,228.0919,286.3846,Others
90423,2089.0,4992.6,8103.0542,1572.1691,399.596,427.1031,502.0172,356.4986,1559.3839,473.5387,277.1605,311.9713,317.7106,251.6218,244.5817,273.6046,655.6819,224.8825,312.361,CD20+
90424,2094.1,4992.9,11606.1006,1552.361,395.0451,409.5113,515.0476,474.5238,1839.4988,452.8446,288.3083,291.3935,321.2105,246.594,249.0075,284.8346,774.4035,226.6441,299.0627,CD20+
90426,2004.7,4993.7,9042.6055,1433.8534,373.5765,393.0945,474.2476,291.4072,1615.9055,776.1857,296.3648,270.2248,309.4821,318.101,235.329,310.6254,1545.3713,215.4463,282.6547,CD20+ CD4+
90427,2009.4,4991.5,13703.2061,1369.6307,387.3231,413.6954,455.8985,274.0123,1077.9631,493.7846,290.3939,372.0554,323.8092,266.7569,244.7754,293.2185,1035.2185,226.8492,290.5015,CD20+
90428,2030.4,4991.8,15123.4727,1232.2095,379.6757,393.9933,423.9527,275.8649,1531.3649,1086.6689,287.6149,273.0878,336.1622,261.6554,236.9797,311.6013,2152.6082,226.3784,283.6149,CD20+ CD4+
90429,2017.6,4991.4,16670.2246,1345.9353,405.694,421.319,460.8793,268.4095,1618.1078,369.0948,292.7457,252.5474,290.5043,251.8836,246.8535,279.2242,834.6207,224.7845,286.8664,CD20+
90431,2043.9,4992.9,12457.6113,1394.7993,389.5469,812.89,455.5275,294.5049,1696.8738,710.3365,297.3301,247.822,331.8608,270.1974,239.89,310.4595,1133.9708,228.2427,279.9514,Others
90432,2071.2,4994.9,4297.5,1611.8929,1133.4614,410.6298,508.3702,291.1158,476.2614,528.9895,284.6667,254.2579,327.3404,245.5333,244.4333,280.114,495.5298,225.0368,346.5684,Others
90433,2053.5,4994.7,5851.6709,1514.6512,389.3167,415.0392,478.0267,349.952,600.121,488.4555,290.7883,796.2865,365.5712,254.8505,241.3737,279.3043,637.1619,225.1512,329.4591,CD68+
90437,1945.4,4994.1,16918.3887,1271.4521,368.4362,379.7979,435.1064,280.4415,2156.3511,505.2925,288.867,245.3511,307.4043,271.7766,240.3085,308.3298,1353.3405,231.5319,282.8989,CD20+
90438,2014.6,4996.0,15336.2939,1485.7638,416.7034,425.3045,482.252,293.1365,2095.5513,434.6693,298.9449,268.4331,305.4226,255.7139,244.1864,287.8294,994.853,227.5223,277.6667,CD20+
90439,2034.6,4994.4,18132.0332,1218.6194,411.9552,407.3358,439.291,283.8134,1095.6232,840.515,284.4776,253.4104,334.9291,266.7388,242.556,308.5373,1665.8955,219.806,287.0261,CD20+ CD4+
90441,1951.7,4996.1,15900.2461,1345.6163,380.9349,396.3442,451.6116,292.9,2144.5396,866.8419,312.5512,263.6628,319.6698,271.8907,238.5558,301.0768,1821.4838,224.1349,277.3302,CD20+ CD4+
90442,1982.1,4994.9,12434.3857,1393.7053,384.7088,397.3579,468.5789,338.6912,1305.4877,431.5649,373.4105,327.7684,310.9965,263.1193,247.8386,282.4948,976.4105,237.1789,288.8737,CD20+
90443,2025.9,4993.3,14810.6885,1660.3054,416.4072,439.491,494.1736,330.0779,2352.1077,1129.4611,333.9461,382.9042,380.3832,281.1317,228.1916,340.1916,2407.1138,215.012,257.0479,CD20+ CD4+
90445,1936.6,4995.8,13525.7451,1215.1179,377.7878,370.0,435.533,283.6227,2480.415,548.8207,288.6132,410.3302,322.0566,252.1745,241.7594,306.4481,2091.6084,221.8915,275.8349,CD20+
90446,2020.7,4996.2,7505.5229,1380.3428,382.7632,394.4417,462.5442,277.4346,2463.1309,631.5194,294.7668,356.6078,309.5477,249.2756,246.6078,286.523,1221.4806,222.9152,299.5901,CD20+
90447,2040.4,4997.1,12418.5303,1409.2294,405.405,419.2473,466.2043,296.0394,3010.5305,777.7634,298.2796,267.9857,340.3979,248.8638,239.6344,313.2222,1244.5305,222.276,283.1147,CD20+ CD4+
90448,1978.3,4998.0,8317.9746,1457.1383,397.7924,401.3207,494.3082,303.7673,2906.8364,401.4214,319.4906,261.1132,283.9371,258.1195,247.4214,290.1887,1484.2264,228.7044,296.3207,CD20+
90449,2028.3,4998.1,13419.8418,1304.2539,385.5122,396.8753,436.0312,279.49,1625.0289,1113.1737,292.3185,265.4878,325.5189,266.4633,235.2583,317.8062,2245.8218,221.0958,275.5858,CD20+ CD4+
90450,2007.9,4999.5,13456.7598,1416.0522,395.0214,408.6865,472.7387,286.3943,1727.8503,638.9667,301.7696,284.228,318.4347,250.0784,243.1449,290.3468,1585.8646,220.228,278.8836,CD20+
90451,1947.3,4998.4,13802.3984,1526.4294,383.8405,460.6994,478.4049,304.0736,5615.9507,751.5767,345.5644,290.0123,329.7485,263.6074,238.589,330.4724,2350.6318,220.9386,264.5522,CD20+ CD4+
90453,1986.1,4997.9,13301.9346,1374.4814,378.4568,391.7654,467.7778,311.0206,1355.1522,701.3375,730.5103,254.4074,318.7243,312.2963,244.2305,318.8066,2015.3374,215.3745,287.9671,Others
90454,1993.8,4998.5,12547.708,1547.5066,407.6842,410.5592,486.6732,316.6557,1869.5746,475.0482,323.1776,321.1447,309.5636,261.5702,241.2061,299.7127,1436.0044,226.307,298.4934,CD20+
90456,1943.1,4998.1,14783.8691,1350.1307,381.8385,433.9308,448.0846,296.4462,3599.7539,611.0231,309.6385,273.5615,317.8308,275.5846,240.8462,335.9385,1668.3385,228.2692,274.4385,CD20+
90457,2046.4,4999.1,12595.3965,1435.2229,380.2951,402.5901,463.5279,294.4361,1341.3672,1146.1476,311.882,290.6098,334.6262,262.8262,235.2852,312.5934,1691.0558,222.3574,290.8262,CD20+ CD4+
90458,1932.5,4999.9,11996.2354,1430.1666,362.1884,397.7029,464.7826,290.6087,1582.0254,770.8587,318.9783,1758.4529,351.7283,271.6812,239.3442,319.4928,1895.2174,224.308,276.0652,Others
90459,2035.4,5001.0,13625.168,1445.3022,409.4506,418.2088,456.6868,298.4808,2867.4917,1379.4258,308.1703,262.8571,336.4863,271.2555,242.7115,318.3434,2431.9753,219.9368,280.7363,CD20+ CD4+
90460,2063.0,4999.8,5592.0659,1294.1487,487.277,393.2222,455.9703,271.7966,615.4006,383.1847,264.8498,251.2222,289.9687,247.8592,245.1596,268.3662,451.4131,227.5806,667.7355,Others
90462,1973.5,4998.8,18434.3203,1322.76,388.2089,387.6844,458.4711,281.6222,1755.7378,549.4267,297.28,254.9156,297.4355,275.3111,249.4933,269.5067,1576.2844,238.1733,287.1689,CD20+
90463,1936.7,5003.0,7944.2109,1458.693,368.8849,394.7962,467.6691,412.1343,2604.916,742.1799,303.1679,670.5684,339.0623,270.6259,240.3789,321.9065,1706.0168,225.0887,274.6763,Others
90464,1955.0,5001.3,13155.1943,1275.9968,385.047,458.6176,461.5141,319.5831,1185.533,973.4451,332.5517,307.0063,393.279,394.7617,242.1661,308.0972,1767.1285,233.9718,275.7649,CD20+ CD4+
90465,1941.2,5001.2,11201.7441,1368.7594,385.6015,418.3459,447.609,327.391,3223.5339,475.9474,343.7519,324.4286,337.3008,241.7068,247.3158,292.0075,1277.0526,238.2707,283.1729,CD20+
90466,1988.2,5002.2,11610.0029,1443.4117,412.0929,412.5078,467.8792,507.452,1518.0743,709.0093,438.3499,353.0062,326.6347,396.1115,241.4118,318.0093,1816.6223,229.1145,284.808,CD20+
90467,2013.2,5002.6,13368.8457,1448.1598,403.3361,419.3113,473.9421,285.3333,1846.5179,518.708,304.2865,268.1405,304.6474,255.2948,239.5482,292.2892,1321.0441,231.416,274.5923,CD20+
90468,2021.6,5001.7,13288.4199,1225.6204,379.5216,382.537,427.3858,273.5278,1662.5957,608.0864,277.4661,258.1667,295.5988,246.8056,242.7531,296.3549,1084.9907,226.9321,287.2901,CD20+
90469,2086.2,5002.0,11720.9248,1672.0244,924.3111,431.5578,516.0178,317.0444,973.3555,342.4111,286.3511,262.6111,314.6911,243.0178,247.8244,279.34,460.9467,231.5556,477.1489,Others
90471,2041.9,5002.5,12830.8906,1478.2557,396.3196,403.6484,471.3105,295.7169,3645.2969,2041.7626,300.8995,273.7899,364.1233,309.0365,240.7397,354.0274,2858.4702,216.9041,272.9954,CD20+ CD4+
90472,2072.5,5004.7,6784.394,1598.5654,882.0999,428.3432,502.5499,313.7117,477.7553,414.2672,284.8495,275.3151,309.9859,244.9156,243.9114,275.1969,403.1828,222.4346,370.9452,Others
